LOC_NUM_BCI,Datecombined(DDMMYYYY),YearNum,Year,Month,Day,DayofSeason,SEX,AGE_NUM,HatchAdultOrUnknown,BM,CS_BM,WNG_LNGTH,BCI,FOOD_ESOPH,PropTotWater,PropManagedWater,PropPrivateWater,PropRice,PropCorn,PropSoybean,PropWoodyWet,PropHerbWet,Prop_MedDisturb
38,12012020,1,2020,1,12,55,1,2,A,1312,-0.037162889,298,-0.437280745,1,22.84025776,6.344751241,16.49550652,4.18208762,0.214318303,2.647991285,8.728576835,0.271486827,0.563250019
43,16012020,1,2020,1,16,59,1,2,A,1503,1.807660379,291,1.915655935,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,16012020,1,2020,1,16,59,1,2,A,1333,0.165671083,292,0.121822081,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,16012020,1,2020,1,16,59,1,2,A,1406,0.870760604,293,0.810149242,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,16012020,1,2020,1,16,59,1,2,A,1176,-1.350754326,295,-1.654394618,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
16,18012020,1,2020,1,18,61,1,2,A,1223,-0.89679258,278,-0.199012773,1,23.71105916,5.941579456,17.7694797,4.813169557,0.396996566,4.111454572,8.02253283,0.462759467,0.231602551
17,18012020,1,2020,1,18,61,1,2,A,1304,-0.114432974,287,0.112514944,1,24.54156248,3.207676229,21.33388625,5.975797809,0.480139208,4.688773904,6.171335807,0.32922831,0.302681233
19,18012020,1,2020,1,18,61,1,2,A,1371,0.532703984,292,0.509977715,1,23.71105916,5.941579456,17.7694797,4.813169557,0.396996566,4.111454572,8.02253283,0.462759467,0.231602551
20,18012020,1,2020,1,18,61,1,2,A,1174,-1.370071847,286,-1.158465712,1,25.35888775,1.286228129,24.07265962,8.789978885,0.249618912,2.731611393,6.982581355,0.30971589,0.338713956
20,18012020,1,2020,1,18,61,1,2,A,1270,-0.442830833,286,-0.177496403,1,25.35888775,1.286228129,24.07265962,8.789978885,0.249618912,2.731611393,6.982581355,0.30971589,0.338713956
48,18012020,1,2020,1,18,61,1,2,A,1290,-0.249655622,273,0.776688441,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,2,A,1272,-0.423513312,285,-0.099677066,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,2,A,1133,-1.766081031,289,-1.749048898,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,2,A,1353,0.358846294,289,0.498272025,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,2,A,1135,-1.74676351,290,-1.785916368,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,2,A,1315,-0.008186607,294,-0.176819443,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,2,A,1367,0.494068942,297,0.182327915,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,2,A,1390,0.716220435,300,0.245336111,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
38,19012020,1,2020,1,19,62,1,2,A,1310,-0.05648041,283,0.403684421,1,22.84025776,6.344751241,16.49550652,4.18208762,0.214318303,2.647991285,8.728576835,0.271486827,0.563250019
38,19012020,1,2020,1,19,62,1,2,A,1441,1.208817224,287,1.512243971,1,22.84025776,6.344751241,16.49550652,4.18208762,0.214318303,2.647991285,8.728576835,0.271486827,0.563250019
42,19012020,1,2020,1,19,62,1,2,A,1299,-0.162726777,290,-0.110718756,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,19012020,1,2020,1,19,62,1,2,A,1186,-1.254166721,292,-1.379727345,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,19012020,1,2020,1,19,62,1,2,A,1358,0.407140097,293,0.31982445,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,19012020,1,2020,1,19,62,1,2,A,1341,0.242941167,295,0.031411973,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,19012020,1,2020,1,19,62,1,2,A,1414,0.948030689,295,0.777253676,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,19012020,1,2020,1,19,62,1,2,A,1393,0.745196717,296,0.505375766,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,2,A,1362,0.445775139,285,0.82013907,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,2,A,1211,-1.012697706,286,-0.780383791,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,2,A,1419,0.996324492,287,1.287469966,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,2,A,1465,1.440627478,292,1.470152178,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,2,A,1428,1.083253337,298,0.748501903,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
1,22012020,1,2020,1,22,65,1,2,A,1313,-0.027504129,280,0.607200956,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1157,-1.534270777,281,-1.04640313,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1287,-0.278631903,284,0.111057453,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1200,-1.118944073,286,-0.892786524,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1222,-0.90645134,287,-0.725279072,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1266,-0.481465875,290,-0.447801202,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1277,-0.375219509,290,-0.335440387,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1149,-1.611540862,290,-1.642911694,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1191,-1.205872918,291,-1.271256172,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1290,-0.249655622,291,-0.260024446,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1090,-2.181407735,291,-2.302916823,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1517,1.942883027,294,1.886791478,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1283,-0.317266946,298,-0.733726407,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1222,-0.90645134,298,-1.357284523,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,2,A,1395,0.764514238,303,0.124245917,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
23,22012020,1,2020,1,22,65,1,2,A,1138,-1.717787228,278,-1.069532073,1,19.58754063,5.651598802,13.93594183,2.386053766,0.256653569,2.652224812,9.177680791,0.211771821,0.419501102
23,22012020,1,2020,1,22,65,1,2,A,1094,-2.142772693,282,-1.747865515,1,19.58754063,5.651598802,13.93594183,2.386053766,0.256653569,2.652224812,9.177680791,0.211771821,0.419501102
23,22012020,1,2020,1,22,65,1,2,A,1346,0.29123497,285,0.656616201,1,19.58754063,5.651598802,13.93594183,2.386053766,0.256653569,2.652224812,9.177680791,0.211771821,0.419501102
23,22012020,1,2020,1,22,65,1,2,A,1173,-1.379730608,287,-1.225912082,1,19.58754063,5.651598802,13.93594183,2.386053766,0.256653569,2.652224812,9.177680791,0.211771821,0.419501102
23,22012020,1,2020,1,22,65,1,2,A,1319,0.030448435,289,0.150958792,1,19.58754063,5.651598802,13.93594183,2.386053766,0.256653569,2.652224812,9.177680791,0.211771821,0.419501102
23,22012020,1,2020,1,22,65,1,2,A,1111,-1.978573763,290,-2.031067238,1,19.58754063,5.651598802,13.93594183,2.386053766,0.256653569,2.652224812,9.177680791,0.211771821,0.419501102
23,22012020,1,2020,1,22,65,1,2,A,1334,0.175329843,290,0.24679293,1,19.58754063,5.651598802,13.93594183,2.386053766,0.256653569,2.652224812,9.177680791,0.211771821,0.419501102
23,22012020,1,2020,1,22,65,1,2,A,1457,1.363357393,290,1.503191139,1,19.58754063,5.651598802,13.93594183,2.386053766,0.256653569,2.652224812,9.177680791,0.211771821,0.419501102
23,22012020,1,2020,1,22,65,1,2,A,1459,1.382674914,295,1.23701911,1,19.58754063,5.651598802,13.93594183,2.386053766,0.256653569,2.652224812,9.177680791,0.211771821,0.419501102
23,22012020,1,2020,1,22,65,1,2,A,1397,0.783831759,295,0.603564513,1,19.58754063,5.651598802,13.93594183,2.386053766,0.256653569,2.652224812,9.177680791,0.211771821,0.419501102
23,22012020,1,2020,1,22,65,1,2,A,1411,0.919054407,296,0.689307724,1,19.58754063,5.651598802,13.93594183,2.386053766,0.256653569,2.652224812,9.177680791,0.211771821,0.419501102
23,22012020,1,2020,1,22,65,1,2,A,1326,0.098059759,304,-0.63989324,1,19.58754063,5.651598802,13.93594183,2.386053766,0.256653569,2.652224812,9.177680791,0.211771821,0.419501102
30,24012020,1,2020,1,24,67,1,2,A,1240,-0.73259365,292,-0.82813776,1,22.15878731,9.3128035,12.84598381,3.426037073,0.149669488,3.072171548,8.230484928,0.262128505,0.447289588
30,24012020,1,2020,1,24,67,1,2,A,1258,-0.55873596,293,-0.701685532,1,22.15878731,9.3128035,12.84598381,3.426037073,0.149669488,3.072171548,8.230484928,0.262128505,0.447289588
68,24012020,1,2020,1,24,67,1,2,A,1271,-0.433172072,289,-0.339365773,1,18.35679398,3.765323987,14.59146999,2.251058382,0.31837393,2.930141507,8.401704021,0.224345077,0.503630505
68,24012020,1,2020,1,24,67,1,2,A,1352,0.349187534,295,0.143799079,1,18.35679398,3.765323987,14.59146999,2.251058382,0.31837393,2.930141507,8.401704021,0.224345077,0.503630505
68,24012020,1,2020,1,24,67,1,2,A,1457,1.363357393,302,0.816179629,1,18.35679398,3.765323987,14.59146999,2.251058382,0.31837393,2.930141507,8.401704021,0.224345077,0.503630505
42,25012020,1,2020,1,25,68,1,2,A,1356,0.387822576,291,0.414130038,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,25012020,1,2020,1,25,68,1,2,A,1281,-0.336584467,292,-0.40933826,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
48,25012020,1,2020,1,25,68,1,2,A,1283,-0.317266946,286,-0.044656809,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,25012020,1,2020,1,25,68,1,2,A,1354,0.368505055,290,0.451085321,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,25012020,1,2020,1,25,68,1,2,A,1403,0.841784322,292,0.836845618,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,25012020,1,2020,1,25,68,1,2,A,1417,0.97700697,292,0.979850325,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,25012020,1,2020,1,25,68,1,2,A,1434,1.1412059,293,1.096172037,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,25012020,1,2020,1,25,68,1,2,A,1292,-0.230338101,295,-0.4692215,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,25012020,1,2020,1,25,68,1,2,A,1238,-0.751911171,295,-1.02094002,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,25012020,1,2020,1,25,68,1,2,A,1289,-0.259314382,299,-0.729984574,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,25012020,1,2020,1,25,68,1,2,A,1408,0.890078125,301,0.372089276,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
1,26012020,1,2020,1,26,69,1,2,A,1197,-1.147920354,285,-0.866190513,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,26012020,1,2020,1,26,69,1,2,A,1088,-2.200725256,287,-2.094357098,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,26012020,1,2020,1,26,69,1,2,A,1267,-0.471807115,287,-0.265514063,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,26012020,1,2020,1,26,69,1,2,A,1313,-0.027504129,287,0.204467946,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,26012020,1,2020,1,26,69,1,2,A,1249,-0.645664805,288,-0.506756426,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,26012020,1,2020,1,26,69,1,2,A,1310,-0.05648041,290,0.00164206,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,26012020,1,2020,1,26,69,1,2,A,1358,0.407140097,291,0.434558962,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,26012020,1,2020,1,26,69,1,2,A,1332,0.156012322,295,-0.060541114,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,26012020,1,2020,1,26,69,1,2,A,1214,-0.983721425,296,-1.323725372,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,26012020,1,2020,1,26,69,1,2,A,1236,-0.771228692,297,-1.15651743,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
42,26012020,1,2020,1,26,69,1,2,A,1291,-0.239996861,285,0.09450634,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
29,29012020,1,2020,1,29,72,1,2,A,1284,-0.307608185,283,0.137843886,1,23.98716149,10.00519199,13.98196949,4.089172853,0.12401368,3.508925066,9.102527737,0.259327375,0.454260583
29,29012020,1,2020,1,29,72,1,2,A,1225,-0.877475059,284,-0.522721901,1,23.98716149,10.00519199,13.98196949,4.089172853,0.12401368,3.508925066,9.102527737,0.259327375,0.454260583
29,29012020,1,2020,1,29,72,1,2,A,1362,0.445775139,286,0.762599185,1,23.98716149,10.00519199,13.98196949,4.089172853,0.12401368,3.508925066,9.102527737,0.259327375,0.454260583
29,29012020,1,2020,1,29,72,1,2,A,1171,-1.399048129,288,-1.303595734,1,23.98716149,10.00519199,13.98196949,4.089172853,0.12401368,3.508925066,9.102527737,0.259327375,0.454260583
29,29012020,1,2020,1,29,72,1,2,A,1278,-0.365560748,293,-0.497383536,1,23.98716149,10.00519199,13.98196949,4.089172853,0.12401368,3.508925066,9.102527737,0.259327375,0.454260583
42,30012020,1,2020,1,30,73,1,2,A,1452,1.31506359,284,1.797728316,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,30012020,1,2020,1,30,73,1,2,A,1236,-0.771228692,286,-0.524923033,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,30012020,1,2020,1,30,73,1,2,A,1188,-1.2348492,287,-1.072657079,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,30012020,1,2020,1,30,73,1,2,A,1271,-0.433172072,287,-0.224646062,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,30012020,1,2020,1,30,73,1,2,A,1258,-0.55873596,289,-0.47216201,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,30012020,1,2020,1,30,73,1,2,A,1068,-2.393900468,291,-2.527634984,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,30012020,1,2020,1,30,73,1,2,A,1465,1.440627478,292,1.470152178,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,30012020,1,2020,1,30,73,1,2,A,1314,-0.017845368,293,-0.129639942,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,30012020,1,2020,1,30,73,1,2,A,1253,-0.607029763,294,-0.810204973,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,30012020,1,2020,1,30,73,1,2,A,1279,-0.355901988,295,-0.602042625,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
48,30012020,1,2020,1,30,73,1,2,A,1255,-0.587712242,280,0.013644744,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,30012020,1,2020,1,30,73,1,2,A,1267,-0.471807115,287,-0.265514063,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,30012020,1,2020,1,30,73,1,2,A,1345,0.28157621,292,0.244397545,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,30012020,1,2020,1,30,73,1,2,A,1354,0.368505055,293,0.278964051,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,30012020,1,2020,1,30,73,1,2,A,1291,-0.239996861,293,-0.364587238,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,30012020,1,2020,1,30,73,1,2,A,1216,-0.964403904,295,-1.245714232,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,30012020,1,2020,1,30,73,1,2,A,1315,-0.008186607,295,-0.234230278,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,30012020,1,2020,1,30,73,1,2,A,1199,-1.128602833,295,-1.419403396,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,30012020,1,2020,1,30,73,1,2,A,1209,-1.032015228,295,-1.3172333,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,30012020,1,2020,1,30,73,1,2,A,1339,0.223623646,298,-0.161279611,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,30012020,1,2020,1,30,73,1,2,A,1333,0.165671083,299,-0.280099759,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,30012020,1,2020,1,30,73,1,2,A,1413,0.938371928,300,0.480565534,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
68,30012020,1,2020,1,30,73,1,2,A,1173,-1.379730608,287,-1.225912082,1,18.35679398,3.765323987,14.59146999,2.251058382,0.31837393,2.930141507,8.401704021,0.224345077,0.503630505
68,30012020,1,2020,1,30,73,1,2,A,1290,-0.249655622,288,-0.087904994,1,18.35679398,3.765323987,14.59146999,2.251058382,0.31837393,2.930141507,8.401704021,0.224345077,0.503630505
68,30012020,1,2020,1,30,73,1,2,A,1273,-0.413854551,288,-0.2615751,1,18.35679398,3.765323987,14.59146999,2.251058382,0.31837393,2.930141507,8.401704021,0.224345077,0.503630505
68,30012020,1,2020,1,30,73,1,2,A,1214,-0.983721425,289,-0.921626194,1,18.35679398,3.765323987,14.59146999,2.251058382,0.31837393,2.930141507,8.401704021,0.224345077,0.503630505
68,30012020,1,2020,1,30,73,1,2,A,1419,0.996324492,293,0.942945539,1,18.35679398,3.765323987,14.59146999,2.251058382,0.31837393,2.930141507,8.401704021,0.224345077,0.503630505
68,30012020,1,2020,1,30,73,1,2,A,1249,-0.645664805,299,-1.13897077,1,18.35679398,3.765323987,14.59146999,2.251058382,0.31837393,2.930141507,8.401704021,0.224345077,0.503630505
68,30012020,1,2020,1,30,73,1,2,A,1465,1.440627478,301,0.955222015,1,18.35679398,3.765323987,14.59146999,2.251058382,0.31837393,2.930141507,8.401704021,0.224345077,0.503630505
1,31012020,1,2020,1,31,74,1,2,A,1248,-0.655323565,286,-0.40230187,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,31012020,1,2020,1,31,74,1,2,A,1229,-0.838840016,288,-0.711074197,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
42,31012020,1,2020,1,31,74,1,2,A,1344,0.271917449,295,0.062063002,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,31012020,1,2020,1,31,74,1,2,A,1388,0.696902914,296,0.454283556,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
2,8022020,1,2020,2,8,82,1,2,A,1149,-1.611540862,282,-1.185361545,1,25.40567936,2.159480518,23.24619884,7.803790014,0.352433128,2.894681743,7.052514121,0.328146055,0.432329005
2,8022020,1,2020,2,8,82,1,2,A,1328,0.11737728,291,0.128125106,1,25.40567936,2.159480518,23.24619884,7.803790014,0.352433128,2.894681743,7.052514121,0.328146055,0.432329005
2,8022020,1,2020,2,8,82,1,2,A,1309,-0.066139171,293,-0.180715441,1,25.40567936,2.159480518,23.24619884,7.803790014,0.352433128,2.894681743,7.052514121,0.328146055,0.432329005
2,8022020,1,2020,2,8,82,1,2,A,1261,-0.529759678,293,-0.671040233,1,25.40567936,2.159480518,23.24619884,7.803790014,0.352433128,2.894681743,7.052514121,0.328146055,0.432329005
28,21112020,2,2020,11,21,3,1,2,A,1244,-0.693958608,286,-0.443175591,1,28.982691,3.335254984,25.64743601,5.325808243,0.445825361,10.70588839,5.779846009,0.160078234,0.85128898
28,21112020,2,2020,11,21,3,1,2,A,1279,-0.355901988,294,-0.544591686,1,28.982691,3.335254984,25.64743601,5.325808243,0.445825361,10.70588839,5.779846009,0.160078234,0.85128898
28,21112020,2,2020,11,21,3,1,2,A,1393,0.745196717,295,0.562696474,1,28.982691,3.335254984,25.64743601,5.325808243,0.445825361,10.70588839,5.779846009,0.160078234,0.85128898
28,21112020,2,2020,11,21,3,1,2,A,1379,0.609974069,295,0.419658339,1,28.982691,3.335254984,25.64743601,5.325808243,0.445825361,10.70588839,5.779846009,0.160078234,0.85128898
28,21112020,2,2020,11,21,3,1,2,A,1255,-0.587712242,295,-0.847250856,2,28.982691,3.335254984,25.64743601,5.325808243,0.445825361,10.70588839,5.779846009,0.160078234,0.85128898
57,21112020,2,2020,11,21,3,1,2,A,1233,-0.800204974,290,-0.784883649,1,22.72047761,2.326115943,20.39436166,6.741111186,0.05271218,2.652415798,4.455738957,0.145117651,0.547843802
57,21112020,2,2020,11,21,3,1,2,A,1416,0.96734821,291,1.026997751,2,22.72047761,2.326115943,20.39436166,6.741111186,0.05271218,2.652415798,4.455738957,0.145117651,0.547843802
57,21112020,2,2020,11,21,3,1,2,A,1411,0.919054407,292,0.918562593,1,22.72047761,2.326115943,20.39436166,6.741111186,0.05271218,2.652415798,4.455738957,0.145117651,0.547843802
57,21112020,2,2020,11,21,3,1,2,A,1293,-0.22067934,293,-0.344157038,1,22.72047761,2.326115943,20.39436166,6.741111186,0.05271218,2.652415798,4.455738957,0.145117651,0.547843802
57,21112020,2,2020,11,21,3,1,2,A,1501,1.788342858,295,1.666133515,1,22.72047761,2.326115943,20.39436166,6.741111186,0.05271218,2.652415798,4.455738957,0.145117651,0.547843802
2,22112020,2,2020,11,22,4,1,2,A,1310,-0.05648041,275,0.865753333,1,22.62590763,1.662025231,20.96388239,5.719207903,0.25079666,2.414510704,8.021641561,0.32550408,0.432329005
2,22112020,2,2020,11,22,4,1,2,A,1325,0.088400998,282,0.614651157,1,22.62590763,1.662025231,20.96388239,5.719207903,0.25079666,2.414510704,8.021641561,0.32550408,0.432329005
2,22112020,2,2020,11,22,4,1,2,A,1413,0.938371928,300,0.480565534,2,22.62590763,1.662025231,20.96388239,5.719207903,0.25079666,2.414510704,8.021641561,0.32550408,0.432329005
48,22112020,2,2020,11,22,4,1,2,A,1365,0.474751421,277,1.313349554,1,19.62669279,2.068125471,17.55856732,3.753100873,0.113445779,1.16068656,6.483820996,0.278362329,0.472722578
48,22112020,2,2020,11,22,4,1,2,A,1352,0.349187534,287,0.602930953,1,19.62669279,2.068125471,17.55856732,3.753100873,0.113445779,1.16068656,6.483820996,0.278362329,0.472722578
